State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Kozhikode(Calicut),Mukkom APMC,Onion,Onion,FAQ,25-02-2026,2200,2400,2300
Himachal Pradesh,Kangra,SMY Baijnath,Apple,Apple,Grade B,25-02-2026,13000,16000,14000
Punjab,Hoshiarpur,Garh Shankar APMC,Chikoos(Sapota),Sapota,Medium,25-02-2026,4000,4000,4000
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Coriander(Leaves),Coriander,Medium,25-02-2026,1200,1200,1200
Kerala,Ernakulam,Amalapuram  VFPCK APMC,Snakeguard,Snakeguard,FAQ,25-02-2026,1800,2000,1900
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Cauliflower,Cauliflower,Medium,25-02-2026,800,800,800
Kerala,Thirssur,Kadukutty VFPCK APMC,Banana,Palayamthodan,Grade A,25-02-2026,1600,2000,1800
West Bengal,Darjeeling,Siliguri APMC,Green Gram Dal(Moong Dal),Green Gram Dal,FAQ,25-02-2026,9600,9800,9700
Himachal Pradesh,Kullu,SMY Bhuntar,Bhindi(Ladies Finger),Other,FAQ,25-02-2026,7000,8000,7500
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Green Chilli,Green Chilly,Medium,25-02-2026,10000,10000,10000
Haryana,Rewari,Rewari APMC,Apple,Apple,Medium,25-02-2026,5000,13000,9000
Himachal Pradesh,Kullu,SMY Bhuntar,French Beans(Frasbean),Other,FAQ,25-02-2026,6000,6500,6300
Himachal Pradesh,Kullu,SMY Bhuntar,Grapes,Other,Medium,25-02-2026,12000,14000,13500
Punjab,Fazilka,Jalalabad APMC,Turnip,Turnip,Medium,25-02-2026,500,500,500
Himachal Pradesh,Kangra,SMY Baijnath,Pomegranate,Pomogranate,Grade B,25-02-2026,13000,15000,14000
Himachal Pradesh,Kullu,SMY Bhuntar,Bottle gourd,Other,FAQ,25-02-2026,3500,3600,3550
Gujarat,Gir Somnath,Talalagir APMC,Bhindi(Ladies Finger),Bhindi,FAQ,25-02-2026,2300,2600,2450
Punjab,Jalandhar,Mehatpur APMC,Raddish,Raddish,Local,25-02-2026,1000,1000,1000
West Bengal,Darjeeling,Siliguri APMC,Onion,Onion,FAQ,25-02-2026,2000,2200,2100
Punjab,Fazilka,Jalalabad APMC,Green Chilli,Other,Medium,25-02-2026,6000,6300,6200
West Bengal,Darjeeling,Siliguri APMC,Squash(Chappal Kadoo),Other,FAQ,25-02-2026,1900,2100,2000
Himachal Pradesh,Kullu,SMY Bhuntar,Green Chilli,Other,FAQ,25-02-2026,9000,10000,9500
Himachal Pradesh,Kullu,SMY Bhuntar,Spinach,Other,FAQ,25-02-2026,500,700,600
West Bengal,Darjeeling,Siliguri APMC,Tomato,Tomato,FAQ,25-02-2026,1900,2100,2000
Punjab,Hoshiarpur,Garh Shankar APMC,Kinnow,Kinnow,Medium,25-02-2026,3500,3500,3500
Gujarat,Gir Somnath,Talalagir APMC,Tomato,Hybrid,FAQ,25-02-2026,1300,1600,1460
Himachal Pradesh,Kullu,SMY Bhuntar,Bitter gourd,Bitter Gourd,FAQ,25-02-2026,8000,9000,8500
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Apple,Apple,Medium,25-02-2026,10000,10000,10000
West Bengal,Darjeeling,Darjeeling APMC,Potato,Red,FAQ,25-02-2026,2000,2200,2100
Punjab,Fazilka,Jalalabad APMC,Onion,Other,Medium,25-02-2026,1500,1700,1600
Himachal Pradesh,Kullu,SMY Bhuntar,Garlic,Other,FAQ,25-02-2026,12000,15000,14000
Gujarat,Gir Somnath,Talalagir APMC,Carrot,Carrot,FAQ,25-02-2026,1000,1500,1200
Kerala,Ernakulam,North Paravur APMC,Mint(Pudina),Mint(Pudina),FAQ,25-02-2026,7000,7500,7200
Punjab,Fazilka,Jalalabad APMC,Gram Raw(Chholia),Other,Medium,25-02-2026,1100,1200,1100
Punjab,Fazilka,Jalalabad APMC,Potato,Potato,Medium,25-02-2026,500,600,550
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Kinnow,Kinnow,Medium,25-02-2026,4500,4500,4500
Himachal Pradesh,Kullu,SMY Bhuntar,Papaya,Other,Medium,25-02-2026,4500,5000,4800
Himachal Pradesh,Kangra,SMY Baijnath,Ginger(Green),Green Ginger,Grade B,25-02-2026,7500,9000,8000
Punjab,Hoshiarpur,Garh Shankar APMC,Ginger(Dry),Vegitable-fresh,FAQ,25-02-2026,5500,5500,5500
Himachal Pradesh,Kangra,SMY Baijnath,Cauliflower,Cauliflower,Grade B,25-02-2026,1300,1400,1400
Kerala,Kollam,Anchal APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,25-02-2026,4600,4600,4600
Punjab,Fazilka,Jalalabad APMC,Squash(Chappal Kadoo),Other,Medium,25-02-2026,1200,1300,1250
Punjab,Ludhiana,Doraha APMC,Tomato,Deshi,Local,25-02-2026,1800,2500,2300
Punjab,Fazilka,Jalalabad APMC,Sweet Pumpkin,Other,Medium,25-02-2026,1000,1000,1000
Punjab,Fazilka,Jalalabad APMC,Tomato,Tomato,Medium,25-02-2026,1400,1500,1450
Kerala,Kollam,Anchal APMC,Banana,Rasakathai,Medium,25-02-2026,7000,7000,7000
Himachal Pradesh,Kangra,SMY Baijnath,Orange,Medium,Grade B,25-02-2026,9000,9500,9300
Uttar Pradesh,Shamli,Khandhla APMC,Bhindi(Ladies Finger),Bhindi,FAQ,25-02-2026,1700,1800,1750
West Bengal,Darjeeling,Karsiyang(Matigara) APMC,Onion,Nasik,FAQ,25-02-2026,2900,3100,3000
Himachal Pradesh,Shimla,SMY Rohroo,Guava,Guava,Grade A,25-02-2026,7000,8000,7500
Himachal Pradesh,Kangra,SMY Baijnath,Peas Wet,Peas Wet,Grade B,25-02-2026,3000,3200,3100
Gujarat,Rajkot,Dhoraji APMC,Arhar(Tur/Red Gram)(Whole),Medium,Non-FAQ,25-02-2026,6105,7680,7205
Assam,Nagaon,Haibargaon APMC,Cauliflower,Cauliflower,FAQ,25-02-2026,1050,1250,1150
Gujarat,Rajkot,Dhoraji APMC,Wheat,Milbar,Non-FAQ,25-02-2026,2200,2455,2315
Kerala,Kottayam,Vempally  VFPCK APMC,Bitter gourd,Bitter Gourd,Grade A,25-02-2026,6000,6200,6100
Uttar Pradesh,Balrampur,Panchpedwa APMC,Cauliflower,Cauliflower,FAQ,25-02-2026,1400,1600,1500
Himachal Pradesh,Shimla,SMY Rohroo,Bhindi(Ladies Finger),Bhindi,Grade A,25-02-2026,6000,6500,6250
Punjab,Hoshiarpur,Garh Shankar APMC,Cauliflower,Cauliflower,FAQ,25-02-2026,800,800,800
Assam,Nagaon,Haibargaon APMC,French Beans(Frasbean),French Beans (Frasbean),FAQ,25-02-2026,1900,2100,2000
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Pumpkin,Grade B,25-02-2026,2400,3000,2800
Haryana,Karnal,Tarori APMC,Banana,Other,Grade A,25-02-2026,1500,2000,1800
Haryana,Hissar,Hansi APMC,Beetroot,Other,FAQ,25-02-2026,3500,3500,3500
Himachal Pradesh,Kangra,SMY Baijnath,Spinach,Spinach,Grade B,25-02-2026,1700,1800,1800
Assam,Nagaon,Doomdumia APMC,Cauliflower,Cauliflower,FAQ,25-02-2026,1200,1400,1300
Kerala,Wayanad,Pulpally APMC,Coffee,Other,Local,25-02-2026,21500,21700,21600
Haryana,Hissar,Hansi APMC,Pineapple,Other,Grade B,25-02-2026,3000,3500,3250
Himachal Pradesh,Mandi,SMY Jogindernagar,Bottle gourd,Other,Grade B,25-02-2026,3500,5000,4250
Kerala,Kollam,Chathanoor APMC,Bhindi(Ladies Finger),Other,FAQ,25-02-2026,6800,7200,7000
Kerala,Wayanad,Pulpally APMC,Coconut,Coconut,Local,25-02-2026,5800,6000,5900
Himachal Pradesh,Shimla,SMY Rohroo,Ginger(Green),Green Ginger,Grade A,25-02-2026,8000,9000,8500
Kerala,Kottayam,Kottayam APMC,Cabbage,Cabbage,FAQ,25-02-2026,3400,3800,3600
Haryana,Hissar,Hansi APMC,Cabbage,Other,FAQ,25-02-2026,500,600,550
Kerala,Kollam,Chathanoor APMC,Beetroot,Other,FAQ,25-02-2026,6800,7200,7000
Kerala,Kottayam,Kottayam APMC,Cluster beans,Cluster Beans,FAQ,25-02-2026,5000,5400,5200
Assam,Nagaon,Ambagan APMC,Potato,Potato,FAQ,25-02-2026,1000,1200,1100
Haryana,Hissar,Hansi APMC,Brinjal,Other,FAQ,25-02-2026,1000,1200,1100
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,Brinjal,Round,Local,25-02-2026,2000,2500,2250
Kerala,Wayanad,Pulpally APMC,Bitter gourd,Other,Local,25-02-2026,3300,3500,3400
Haryana,Hissar,Hansi APMC,Bhindi(Ladies Finger),Other,FAQ,25-02-2026,8000,8000,8000
Kerala,Ernakulam,Angamaly APMC,Beetroot,Beetroot,FAQ,25-02-2026,3200,5000,3800
Assam,Nagaon,Ambagan APMC,Green Chilli,Green Chilly,FAQ,25-02-2026,2520,2750,2620
Odisha,Dhenkanal,Dhenkanal APMC,Carrot,Carrot,Grade B,25-02-2026,4000,4000,4000
Haryana,Hissar,Hansi APMC,Bottle gourd,Other,FAQ,25-02-2026,1500,2000,1800
Uttar Pradesh,Maharajganj,Anandnagar APMC,Rice,III,FAQ,25-02-2026,3140,3340,3240
Uttar Pradesh,Maharajganj,Anandnagar APMC,Apple,Apple,Medium,25-02-2026,6320,6520,6420
Kerala,Thirssur,Varandarappilly  VFPCK APMC,Banana,Palayamthodan,Grade A,25-02-2026,1000,1700,1500
Uttar Pradesh,Maharajganj,Anandnagar APMC,Green Chilli,Green Chilly,FAQ,25-02-2026,2650,2850,2750
Haryana,Karnal,Tarori APMC,Potato,Desi,Grade A,25-02-2026,800,1200,1000
Jammu and Kashmir,Udhampur,Udhampur APMC,Cauliflower,Other,Grade B,25-02-2026,800,800,800
Uttar Pradesh,Aligarh,Charra APMC,Potato,Desi,FAQ,25-02-2026,800,900,850
Uttar Pradesh,Badaun,Bisoli APMC,Wheat,Dara,Local,25-02-2026,2500,2500,2500
Himachal Pradesh,Shimla,SMY Rohroo,Potato,Other,Grade A,25-02-2026,1500,1700,1600
Jammu and Kashmir,Udhampur,Udhampur APMC,Bhindi(Ladies Finger),Other,Grade B,25-02-2026,6250,6250,6250
Kerala,Palakad,Pattambi APMC,Amaranthus,Amaranthus,FAQ,25-02-2026,2000,2500,2200
Haryana,Hissar,Hansi APMC,Cauliflower,Other,FAQ,25-02-2026,600,800,700
Odisha,Dhenkanal,Hindol APMC,Banana - Green,Other,Grade B,25-02-2026,2600,3000,2800
Jammu and Kashmir,Udhampur,Udhampur APMC,Bitter gourd,Bitter Gourd,Grade B,25-02-2026,8500,8500,8500
Himachal Pradesh,Shimla,SMY Rohroo,Tomato,Deshi,Grade A,25-02-2026,2000,2300,2150
Himachal Pradesh,Mandi,SMY Jogindernagar,Cauliflower,Local,Grade B,25-02-2026,800,1200,1000
Rajasthan,Hanumangarh,Rawatsar APMC,Onion,1st Sort,FAQ,25-02-2026,1600,1600,1600
Rajasthan,Hanumangarh,Rawatsar APMC,Tomato,Deshi,FAQ,25-02-2026,1250,1250,1250
Haryana,Sonipat,Ganaur APMC,Banana,Banana - Ripe,Medium,25-02-2026,2500,3000,2800
Assam,Nagaon,Ambagan APMC,Tomato,Tomato,FAQ,25-02-2026,2500,2760,2620
Haryana,Hissar,Hansi APMC,Peas Wet,Other,FAQ,25-02-2026,2000,2400,2200
Haryana,Yamuna Nagar,Chhachrauli APMC,Tomato,Tomato,Medium,25-02-2026,1100,2600,2000
Kerala,Kottayam,Athirampuzha APMC,Brinjal,Brinjal,FAQ,25-02-2026,2500,2700,2600
Kerala,Palakad,Pattambi APMC,Beetroot,Beetroot,FAQ,25-02-2026,2500,3000,2800
Kerala,Kollam,Chathanoor APMC,Banana,Poovan,Medium,25-02-2026,5800,6200,6000
Uttar Pradesh,Badaun,Bisoli APMC,Potato,Other,Medium,25-02-2026,500,1100,1100
Kerala,Kottayam,Athirampuzha APMC,Ashgourd,Ashgourd,FAQ,25-02-2026,2000,2200,2100
Punjab,Pathankot,Pathankot APMC,Cauliflower,Cauliflower,Medium,25-02-2026,700,700,700
Haryana,Kurukshetra,Ladwa APMC,Pumpkin,Pumpkin,Medium,25-02-2026,3500,4000,4000
Kerala,Thirssur,Alengad  VFPCK APMC,Banana,Robusta,Grade A,25-02-2026,2000,3000,2600
Haryana,Yamuna Nagar,Chhachrauli APMC,Green Chilli,Green Chilly,Medium,25-02-2026,6000,6000,6000
Kerala,Kottayam,Athirampuzha APMC,Cowpea(Veg),Cowpea (Veg),FAQ,25-02-2026,3500,3700,3600
Odisha,Boudh,Boudh APMC,Pumpkin,Other,Local,25-02-2026,1000,1500,1200
Odisha,Boudh,Boudh APMC,Cucumbar(Kheera),Other,Local,25-02-2026,3000,4000,3500
Haryana,Sonipat,Gohana APMC,Tomato,Tomato,Medium,25-02-2026,1000,1500,1200
Kerala,Kottayam,Athirampuzha APMC,Cucumbar(Kheera),Cucumbar,FAQ,25-02-2026,1400,1600,1500
Haryana,Sonipat,Ganaur APMC,Carrot,Carrot,Medium,25-02-2026,1000,1200,1000
Haryana,Sonipat,Gohana APMC,Pea Pod/Pea Cod/हरी मटर,Other,Medium,25-02-2026,1500,3000,2000
Haryana,Yamuna Nagar,Chhachrauli APMC,Peas Wet,Peas Wet,Medium,25-02-2026,2100,2100,2100
Himachal Pradesh,Hamirpur,PMY Hamirpur,Onion,Other,Grade B,25-02-2026,2000,2200,2100
Himachal Pradesh,Hamirpur,PMY Hamirpur,Cauliflower,Cauliflower,Grade B,25-02-2026,800,1000,900
Haryana,Sonipat,Ganaur APMC,Cauliflower,Other,Medium,25-02-2026,1000,1200,1100
Haryana,Yamuna Nagar,Chhachrauli APMC,Methi(Leaves),Other,Medium,25-02-2026,800,1000,800
Gujarat,Chhota Udaipur,Kalediya APMC,Cotton,Shanker 6 (B) 30mm FIne,FAQ,25-02-2026,7785,8060,7900
Himachal Pradesh,Hamirpur,PMY Hamirpur,Capsicum,Capsicum,Grade B,25-02-2026,6000,6000,6000
Punjab,Bhatinda,Bhucho APMC,Lemon,Other,Local,25-02-2026,4500,4500,4500
Himachal Pradesh,Hamirpur,PMY Hamirpur,Coriander(Leaves),Other,Grade B,25-02-2026,4000,4000,4000
Gujarat,Amreli,Bagasara APMC,Bengal Gram(Gram)(Whole),Desi (Whole),Local,25-02-2026,4500,5150,4825
Haryana,Faridabad,Ballabhgarh APMC,Spinach,Other,FAQ,25-02-2026,600,1000,800
Gujarat,Amreli,Bagasara APMC,Groundnut,Balli/Habbu,Local,25-02-2026,5000,5200,5100
Uttar Pradesh,Saharanpur,Gangoh APMC,Carrot,Carrot,FAQ,25-02-2026,700,1000,850
Odisha,Sundergarh,Bonai APMC,Banana - Green,Other,FAQ,25-02-2026,2100,2480,2240
Himachal Pradesh,Mandi,PMY Kangni Mandi,Raddish,Raddish,Grade B,25-02-2026,500,1600,1000
Odisha,Sundergarh,Bonai APMC,Bottle gourd,Other,FAQ,25-02-2026,1100,1410,1250
Uttar Pradesh,Saharanpur,Gangoh APMC,Cauliflower,Cauliflower,FAQ,25-02-2026,500,700,600
Kerala,Ernakulam,Thrippunithura APMC,Ashgourd,Ashgourd,Medium,25-02-2026,3000,4000,3200
Kerala,Palakad,Pattambi APMC,Bitter gourd,Bitter Gourd,FAQ,25-02-2026,5500,6000,5800
Himachal Pradesh,Kangra,SMY Dharamshala,Pomegranate,Pomogranate,Medium,25-02-2026,14000,16000,15000
Odisha,Rayagada,Rayagada APMC,Tomato,Other,Local,25-02-2026,1000,1100,1100
Kerala,Ernakulam,Thrippunithura APMC,Banana - Green,Banana - Green,Medium,25-02-2026,3500,5500,3700
Himachal Pradesh,Hamirpur,PMY Hamirpur,Brinjal,Round/Long,Grade B,25-02-2026,2200,3000,2600
Kerala,Ernakulam,Thrippunithura APMC,Beetroot,Beetroot,Medium,25-02-2026,4500,6000,4700
Punjab,Ropar (Rupnagar),Morinda APMC,Onion,Onion,Medium,25-02-2026,1600,2000,1800
Rajasthan,Jalore,Jalore APMC,Bottle gourd,Bottle Gourd,Local,25-02-2026,800,1000,900
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Potato,Other,Medium,25-02-2026,400,500,450
Odisha,Mayurbhanja,Karanjia APMC,Rice,Other,FAQ,25-02-2026,3500,3600,3600
Odisha,Sundergarh,Bonai APMC,Pumpkin,Other,FAQ,25-02-2026,700,1000,850
Odisha,Sundergarh,Bonai APMC,Tomato,Other,FAQ,25-02-2026,2640,3100,2890
Punjab,Ropar (Rupnagar),Morinda APMC,Squash(Chappal Kadoo),Squash(Chappal Kadoo),Local,25-02-2026,2000,3000,2500
Kerala,Ernakulam,Thrippunithura APMC,Brinjal,Brinjal,Medium,25-02-2026,4000,6000,4400
Haryana,Hissar,Uklana APMC,Cauliflower,Cauliflower,Medium,25-02-2026,600,600,600
Kerala,Ernakulam,North Paravur APMC,Amla(Nelli Kai),Amla,Medium,25-02-2026,5500,6000,5800
Kerala,Kannur,Payyannur APMC,Banana - Green,Other,Local,25-02-2026,2100,2300,2200
Uttar Pradesh,Amroha,Dhanaura APMC,Green Chilli,Green Chilly,Medium,25-02-2026,2000,2000,2000
Kerala,Palakad,Pattambi APMC,Brinjal,Brinjal,FAQ,25-02-2026,2000,2400,2200
Rajasthan,Jalore,Jalore APMC,Carrot,Other,Local,25-02-2026,800,1000,900
Uttar Pradesh,Sambhal,Bhehjoi APMC,Wood,Eucalyptus,Local,25-02-2026,500,510,505
Uttar Pradesh,Saharanpur,Gangoh APMC,Ginger(Green),Green Ginger,FAQ,25-02-2026,5500,6050,5890
Uttar Pradesh,Amroha,Dhanaura APMC,Potato,Desi,Medium,25-02-2026,400,400,400
Kerala,Ernakulam,North Paravur APMC,Elephant Yam(Suran)/Amorphophallus,Amorphophallus,Medium,25-02-2026,3000,4000,3500
Haryana,Hissar,Uklana APMC,Kinnow,Kinnow,Medium,25-02-2026,2000,2000,2000
Rajasthan,Jalore,Jalore APMC,Cauliflower,Cauliflower,Local,25-02-2026,1200,1500,1300
Kerala,Palakad,Pattambi APMC,Cabbage,Cabbage,FAQ,25-02-2026,1300,1600,1400
Uttar Pradesh,Amroha,Dhanaura APMC,Onion,Medium,Grade Range-1,25-02-2026,2000,2000,2000
Rajasthan,Jaipur Rural,Bassi APMC,Wheat,Other,Local,25-02-2026,2310,2433,2371
Haryana,Panipat,Panipat APMC,Tomato,Other,Local,25-02-2026,1000,1500,1250
Rajasthan,Jaipur Rural,Bassi APMC,Taramira,Other,Local,25-02-2026,4695,5026,4860
Himachal Pradesh,Kangra,SMY Dharamshala,Cauliflower,Cauliflower,FAQ,25-02-2026,1000,1400,1200
Punjab,Ropar (Rupnagar),Morinda APMC,Capsicum,Capsicum,Medium,25-02-2026,5000,6000,5500
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Cabbage,Other,Medium,25-02-2026,1000,1500,1200
Kerala,Ernakulam,North Paravur APMC,Pineapple,Other,Medium,25-02-2026,5500,6000,5800
Haryana,Panipat,Panipat APMC,Grapes,Other,Local,25-02-2026,4000,8000,6000
Haryana,Mahendragarh-Narnaul,Narnaul APMC,Raddish,Raddish,Medium,25-02-2026,800,1200,1000
Kerala,Kannur,Kannur APMC,Bitter gourd,Bitter Gourd,Grade A,25-02-2026,3800,4400,4100
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Carrot,Other,Medium,25-02-2026,1200,2000,1500
Uttarakhand,Udhamsinghnagar,Kicchha APMC,Pumpkin,Pumpkin,Local,25-02-2026,500,700,600
Kerala,Palakad,Pattambi APMC,Colacasia,Other,FAQ,25-02-2026,5000,5500,5200
Kerala,Ernakulam,North Paravur APMC,Alsandikai,Alsandikai,Medium,25-02-2026,3500,4500,4000
Kerala,Ernakulam,Thrippunithura APMC,Carrot,Carrot,Medium,25-02-2026,5500,6500,5700
Kerala,Palakad,Pattambi APMC,Drumstick,Drumstick,FAQ,25-02-2026,12000,13000,12500
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Cluster beans,Other,FAQ,25-02-2026,6000,12000,8000
Punjab,Sangrur,Ahmedgarh APMC,Carrot,Other,Local,25-02-2026,1200,1300,1300
Uttar Pradesh,Shravasti,Payagpur APMC,Potato,Other,FAQ,25-02-2026,500,700,600
Uttar Pradesh,Shravasti,Payagpur APMC,Tomato,Deshi,FAQ,25-02-2026,1300,1500,1400
Odisha,Mayurbhanja,Karanjia APMC,Cauliflower,Cauliflower,Local,25-02-2026,1500,1700,1600
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Amaranthus,Amaranthus,FAQ,25-02-2026,3300,4000,3600
Haryana,Kurukshetra,Babain APMC,Potato,Potato,Medium,25-02-2026,200,200,200
Punjab,Sangrur,Ahmedgarh APMC,Raddish,Raddish,Local,25-02-2026,800,900,900
Kerala,Kottayam,Kottayam APMC,Onion,Big,FAQ,25-02-2026,2200,2600,2400
Punjab,Sangrur,Ahmedgarh APMC,Tomato,Other,Local,25-02-2026,2500,2600,2500
Uttar Pradesh,Shravasti,Payagpur APMC,Lemon,Lemon,FAQ,25-02-2026,9800,10000,9900
Kerala,Palakad,Vaniyamkulam  VFPCK APMC,Amranthas Red,Chawli Lal,Grade A,25-02-2026,3500,3700,3600
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Bitter gourd,Bitter Gourd,FAQ,25-02-2026,6000,6500,6200
Uttar Pradesh,Badaun,Shahaswan APMC,Potato,Potato,Medium,25-02-2026,800,800,800
Uttar Pradesh,Shravasti,Payagpur APMC,Brinjal,Other,FAQ,25-02-2026,1800,2000,1900
Rajasthan,Jaipur Rural,Bassi APMC,Bajra(Pearl Millet/Cumbu),Other,Local,25-02-2026,1800,2070,1935
Uttar Pradesh,Badaun,Shahaswan APMC,Onion,Red,Medium,25-02-2026,1200,1200,1200
Haryana,Panipat,Panipat APMC,Cucumbar(Kheera),Other,Local,25-02-2026,1500,1800,1650
Haryana,Hissar,Uklana APMC,Onion,Onion,Medium,25-02-2026,1600,1600,1600
Kerala,Ernakulam,Thrippunithura APMC,Drumstick,Drumstick,Medium,25-02-2026,12000,16000,13000
Odisha,Mayurbhanja,Karanjia APMC,Green Chilli,Green Chilly,Local,25-02-2026,6800,7800,7500
Kerala,Kottayam,Kottayam APMC,Tomato,Other,FAQ,25-02-2026,3000,3400,3200
Rajasthan,Jaipur Rural,Bassi APMC,Mustard,Other,Local,25-02-2026,5600,6479,6039
Haryana,Panipat,Panipat APMC,Raddish,Other,Local,25-02-2026,500,800,650
Manipur,Imphal East,Lamlong Bazaar APMC,Rice,Other,Local,25-02-2026,5100,5100,5100
Punjab,Sangrur,Ahmedgarh APMC,Kinnow,Kinnow,Medium,25-02-2026,3400,3600,3600
Haryana,Hissar,Uklana APMC,Raddish,Raddish,Medium,25-02-2026,500,500,500
Manipur,Imphal East,Lamlong Bazaar APMC,Paddy(Common),Other,Local,25-02-2026,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul APMC,Tinda,Tinda,Medium,25-02-2026,800,1200,1000
Manipur,Imphal East,Lamlong Bazaar APMC,Masur Dal,Masur Dal,FAQ,25-02-2026,10000,11000,10500
Kerala,Kozhikode(Calicut),Perambra APMC,Banana,Robusta,Local,25-02-2026,1500,2000,1800
Manipur,Imphal East,Lamlong Bazaar APMC,Onion,Onion,FAQ,25-02-2026,3500,4000,3750
Odisha,Sundergarh,Panposh APMC,Cauliflower,Other,FAQ,25-02-2026,2000,2500,2200
Uttar Pradesh,Shamli,Khandhla APMC,Bottle gourd,Bottle Gourd,FAQ,25-02-2026,2200,2300,2250
Haryana,Hissar,Barwala(Hisar) APMC,Chikoos(Sapota),Sapota,Local,25-02-2026,4500,5000,4800
Kerala,Alappuzha,Chengannur APMC,Potato,Potato,FAQ,25-02-2026,2800,3100,3000
Manipur,Imphal East,Lamlong Bazaar APMC,Ginger(Green),Green Ginger,Local,25-02-2026,5500,6000,5750
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Tapioca,Tapioca,FAQ,25-02-2026,4500,5000,4700
Kerala,Ernakulam,North Paravur APMC,Brinjal,Arkasheela Mattigulla,Medium,25-02-2026,3500,4500,4000
Odisha,Sundergarh,Panposh APMC,Tomato,Local,Non-FAQ,25-02-2026,2000,2500,2200
Himachal Pradesh,Kangra,SMY Dharamshala,Tomato,Tomato,FAQ,25-02-2026,2000,2500,2250
Haryana,Gurgaon,Sohna APMC,Potato,Potato,Local,25-02-2026,800,1000,1000
Kerala,Kozhikode(Calicut),Quilandy APMC,Banana - Green,Other,FAQ,25-02-2026,2500,2600,2500
Himachal Pradesh,Kangra,PMY Kangra,Apple,Apple,Medium,25-02-2026,8000,10000,9000
Odisha,Mayurbhanja,Karanjia APMC,Pumpkin,Pumpkin,Local,25-02-2026,800,1100,850
Gujarat,Valsad,Pardi(Vapi) APMC,Chikoos(Sapota),Other,Medium,25-02-2026,2500,3000,2800
Himachal Pradesh,Kangra,PMY Kangra,Grapes,Green,Medium,25-02-2026,10000,12000,10500
Gujarat,Valsad,Pardi(Ugvada) APMC,Chikoos(Sapota),Other,Medium,25-02-2026,2500,3000,2700
Haryana,Panchkula,Raipur Rai APMC,Capsicum,Capsicum,Local,25-02-2026,1800,2000,1800
Kerala,Ernakulam,Thrippunithura APMC,Onion,Big,Medium,25-02-2026,2200,2500,2200
Haryana,Mahendragarh-Narnaul,Narnaul APMC,Garlic,Garlic,FAQ,25-02-2026,11000,11000,11000
Himachal Pradesh,Kangra,PMY Kangra,Pomegranate,Other,Medium,25-02-2026,10000,11000,10500
Haryana,Mahendragarh-Narnaul,Narnaul APMC,Grapes,Green,Medium,25-02-2026,8000,9000,9000
Kerala,Ernakulam,Thrippunithura APMC,Pumpkin,Pumpkin,Medium,25-02-2026,2400,4000,2600
Himachal Pradesh,Hamirpur,PMY Hamirpur,Pomegranate,Other,Grade B,25-02-2026,13000,18000,15000
Kerala,Alappuzha,Chengannur APMC,Bitter gourd,Other,FAQ,25-02-2026,4700,5200,5000
Himachal Pradesh,Hamirpur,PMY Hamirpur,Colacasia,Other,Grade B,25-02-2026,3500,4000,3750
Haryana,Gurgaon,Sohna APMC,Tomato,Tomato,Local,25-02-2026,1500,1500,1500
Haryana,Karnal,Indri APMC,Onion,Local,FAQ,25-02-2026,1600,1600,1600
Odisha,Mayurbhanja,Narasinghpur APMC,Brinjal,Brinjal,Large,25-02-2026,2200,2700,2500
Haryana,Panchkula,Raipur Rai APMC,Cauliflower,Cauliflower,Local,25-02-2026,800,1000,800
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Brinjal,Brinjal,Local,25-02-2026,500,3000,1750
Himachal Pradesh,Kangra,PMY Kangra,Brinjal,Brinjal,FAQ,25-02-2026,2200,2300,2250
Haryana,Panchkula,Raipur Rai APMC,Colacasia,Other,Local,25-02-2026,1800,2000,1800
Assam,Nagaon,Dhing APMC,Bitter gourd,Bitter Gourd,FAQ,25-02-2026,2100,2300,2200
Gujarat,Vadodara(Baroda),Padra APMC,Little gourd(Kundru),Other,FAQ,25-02-2026,1500,4250,3000
Tripura,Gomati,Nutanbazar APMC,Ginger(Green),Green Ginger,FAQ,25-02-2026,13500,15000,14500
Punjab,Pathankot,Pathankot APMC,Potato,Potato,Medium,25-02-2026,600,600,600
Kerala,Ernakulam,North Paravur APMC,Seemebadnekai,Other,FAQ,25-02-2026,2000,3000,2500
Haryana,Faridabad,Ballabhgarh APMC,Potato,Potato,FAQ,25-02-2026,600,1000,800
